0,1,2,3,4,5,6,7,8,9
0.6387456135055384,0.7077681689149222,0.6352088338467341,0.5355802102301946,0.6963603719002622,0.5972767500622542,0.46656460693749574,0.560206934587901,0.6643891797845836,0.6700822913050851
0.4118701753766176,0.27108204330735214,0.6253412753310599,0.5198448493414781,0.5984984096549013,0.5065860444611426,0.8599946028683767,0.7472442375603795,0.9598291789358497,0.8791245864254446
0.3509826058300932,0.6371821774446035,0.6044971365368873,1.0850786199356286,0.6494943793483473,0.8069307402264846,0.7175607509037705,0.868224837019781,0.058093900316837394,0.35282654663354635
0.7941898969755073,0.8133023294466448,0.7877928512445256,0.4679003448436331,0.6042910024439108,0.40012707051434465,0.74523188651232,0.9346977687312182,0.5232857620900287,0.5295363987813005
0.390901092919561,0.8042506222377698,0.6934632752362463,0.4392461091691926,0.951079925827752,0.8629888900574538,0.3861982916266127,0.7571333078910365,0.5042898908024489,0.4729216684755855
0.45553371500275885,0.7187835922475875,0.167829789317403,0.3797443985902723,0.8861476860537296,0.5606498192844189,0.42925792609728197,0.6828087991154568,0.5829306787140394,0.5866810946144606
0.8001543390483502,0.8729210469993307,0.5543814517170645,0.6250532406754721,0.5586869113384147,0.5724122704382638,0.8024291844371678,0.6620926424902044,0.5571934751885609,0.637900878173679
0.36043199021229516,0.5765424718745982,0.6923572494663468,0.9516863496002838,0.4693408780496518,0.8006123766732699,0.797253581864826,0.9664010837059882,0.3346864042167462,0.43032261548391393
0.5719345679404689,0.69382328254747,0.7051880898455927,0.9215992328019553,0.7061140943058049,0.8365200088387552,0.4608046055032172,0.8656730789707242,0.4900492667636975,0.50946190276015
0.5546299379989784,0.6371883384036794,0.6618952596082489,0.6789108410182911,0.5747656430041675,0.5618099443832769,0.6895303837269576,0.7267234772587602,0.3771756006427114,0.42072763111608613
0.7392104934174375,0.5761409998560828,0.7444364620423956,0.6971860894236911,0.6646737870012283,0.5849814108489492,0.6522328395950802,0.5602078377285672,0.7450880620804514,0.6880966422870319
0.9786063804103308,0.7999828242092933,0.42898291819114615,0.20862671659815601,0.40580428677290253,0.7178621937416981,0.375773013116135,0.6746868075381872,0.8377620040649771,0.8270811840047217
1.0340383672770197,0.6241182683052172,0.550342865984905,0.46715024134145156,0.680761635548905,0.8054747714554599,0.4182290959961805,0.6850225027864889,0.8907716092549373,1.0221886787007184
0.5250142585762807,0.5620224009234189,0.7235020530353344,0.7887067868538284,0.47506873689943524,0.40026589709993954,0.5191125712459086,0.6657850765528698,0.27717627262437294,0.2567925429922733
0.59160801591759,0.6556842880376104,0.509566482334301,0.632385155668313,0.6217326005560442,0.8792826833881584,0.5540041964025098,0.6209308492950604,0.49936998048573744,0.6108266667355395
0.5717087819635592,0.5843099397875625,0.6458661577883914,0.8153888444209114,0.6445800714949024,0.6139778025094594,0.7775053080200227,0.6504004436383821,0.5723192726554199,0.5700131107196484
0.42405143205192963,0.7397499813044955,0.7945113604588633,0.8810520210241297,0.6703061486573956,0.7888494366758142,0.8900823432203641,0.43343457972718413,0.3399450570578464,0.45989809279527216
0.3125170059630127,0.8924013135635679,0.7713732214040534,0.8916211878153525,0.22860543240599263,0.8557648464051314,0.4702775235384128,0.5078353731409905,0.10962784464704986,0.589219620598844
0.6567545860389118,0.5755030953827445,0.45246501978924014,0.6006681208610787,0.5960579750146013,0.6664940825715312,0.6762737363672273,0.5252530060365956,0.5023049434250936,0.6291370882293348
0.6547545156551388,0.4750484195841892,0.6815175075239563,0.5475242919021157,0.5902768592066922,0.43216849857490525,0.6581388300617326,0.6513919265327421,0.6037260988430387,0.6009328685445442
0.33184039109567476,0.7976172599376454,0.7524283101737018,0.957892161551452,1.0701499174733107,0.6449475617192115,0.3622654812108881,0.5858694848895319,0.41135288161755407,0.34851823535965937
0.7397735756697517,0.5383254355705972,0.670393288855606,0.5973924113894132,0.6423986705290872,0.6770079138476405,0.6741391449304904,0.6391850326887262,0.7788969703495988,0.7780158966879902
0.5839604868831418,0.7338124066507837,0.5987666837220057,0.698816991628728,0.607717289253917,0.4757390110703157,0.5837327496546023,0.5400327937240507,0.6816606100851367,0.5960921768635283
0.5728265019051341,0.4491779857235116,0.8607214583292081,0.8903447885418321,0.6809776374872397,0.6128384366543046,0.6561035812790098,0.6061626752557208,0.452772105605095,0.688568849181028
0.38626216618867293,0.786323121362611,0.8195619653938905,0.45897368954877144,0.8086964724349417,0.354454744973949,0.784956436826759,0.5276421732953888,0.7065988720440548,0.8437638825116265
1.0532961949707103,0.4188113675254307,1.027837810370066,0.5606548171375539,0.5528750802379959,0.9002206319334235,0.4464930269660521,0.7080747197283107,0.3631407597084018,0.5664790241623169
0.7136475044778707,0.6277199804243743,0.9074896024951756,0.1809531695390767,0.9593063591476959,0.4294939518123344,0.6201160931561706,0.5288107245180577,0.523437610550561,0.45749050461509727
0.5947225392943478,0.2604120562029316,0.6487366036842578,0.24172729261254772,0.7297297213283933,0.1995432693535405,0.8074180232999655,0.7053978195926829,0.7476307389042305,0.7097865274660541
0.9732646792892554,0.20582100045101542,0.805751958106174,0.4298155340933022,0.8728213940372525,0.8463435153701894,0.26331217694225645,0.7133910103656051,1.101568671775086,0.6153707262904279
0.4119750727351997,0.3049648691157412,0.5927782918149315,0.6465927153827221,0.5472286830815202,0.7064624467753379,0.8964949936186677,0.6625853677487448,0.426901083501492,0.7289009857457361
0.7311326194521567,0.40715621517926026,0.886199764716917,0.6569883181691187,0.45887420001603285,0.3629132172237659,0.7784349742212764,0.5656471584352456,0.6176550127628674,0.3782653769056418
0.3538256396430831,0.5863193103877553,0.3730749116353559,0.5284255912101405,0.8739586172467968,0.2534076649021933,0.7680506531285081,0.35313876060336624,0.7905027193509351,0.7371855606753995
0.7264235888842979,0.7669978798252945,0.8153732247027601,0.7271070714724239,0.7056352803077216,0.7603009692074336,0.7209454383469981,0.7099344062909523,0.8548494908651885,0.6301107343090282
0.5130191326405928,0.7020738137200746,0.46331770332121697,0.6691966150593155,0.5285050187985005,0.6310744475079229,0.5164568373650069,0.6452681614756102,0.5145907634305854,0.5884559896937299
0.589085277399826,0.5837498468638171,0.6941167943530779,0.7095234865739948,0.5645803756405745,0.5674751888101388,0.6354325561689154,0.6935475540298717,0.5815741837042618,0.5416121858792701
0.47431345815137155,0.5407514961079928,0.7272919843594237,0.9629849543728918,0.6837318793777395,0.5959235442726583,0.7166105971140257,0.7519618953183658,0.33206932425660907,0.4032086200941598
0.9209966660205683,0.6156067507004525,0.5008105364123893,0.5730718595763324,0.6170256092997223,0.7478038027773173,1.032196356493828,0.4719352980831659,1.059383620064498,0.6325477451103733
0.6535446713245,0.5481194277699366,0.6106154336476837,0.40197109673714415,0.5970820296482137,0.55098643634809,0.5415613232554178,0.5420565075800448,0.6877796824065842,0.7179327877425508
0.4672913414080827,0.43505231504741254,0.9521096629515234,1.0012714524377389,0.6235485787549193,0.5340768066234532,0.6983606411120094,0.5815227638573386,0.9646414289102127,0.38219493376896974
