2.560572629391912880e-01,6.392653577223341710e-01,8.447740232449637565e-01,2.476028468769559676e-01,7.631211929030161656e-01,4.038646304674156085e-01,2.375208446566124676e-01,9.041448443141181235e-01,5.304580765167565826e-01,4.783361978887528676e-01
2.014764033477457750e-01,3.399182475498815359e-01,9.063176770298805307e-01,7.809763605305291012e-01,9.344028623671994938e-01,3.338894592401373540e-01,1.960865775570466707e-01,7.545496787739397471e-01,7.727282937344498448e-01,2.926695505879272075e-01
2.327959393409806399e-01,7.617761865382381981e-01,1.155371713802754163e-01,9.340030329941776399e-01,8.893994004924459240e-01,7.974738508202214859e-01,4.289651859364161934e-01,3.273533424432513717e-01,1.168376054027280703e-01,5.184481497551770568e-01
4.615338684366331323e-01,5.259353026307245216e-01,7.306502099505913783e-01,7.035713026560683758e-01,4.740206709232186455e-01,1.663329147020030929e-01,8.460850147852798653e-01,6.067703301823015316e-01,2.019546863972660478e-01,8.867162024895493266e-02
4.523462710191836766e-01,4.218299109937918845e-02,9.030203412552517683e-02,3.563473020624915444e-01,7.468057921933405341e-01,4.008804566703107475e-01,8.173668251091009695e-01,8.331430962832575560e-01,5.019768979013972121e-01,6.856604687501258732e-01
1.324665623783941037e-01,9.367765017610588663e-01,8.898052706973516024e-01,8.687049182663605373e-01,8.625503420265095977e-02,1.430254071215796285e-01,9.476630270006151102e-01,3.354827984668756202e-01,9.063408519627227378e-01,9.572662637689759446e-01
8.656117663049185396e-01,3.640118906538740151e-01,2.642686138702041720e-01,1.030269148696455916e+00,3.893730219743791743e-01,8.061117850007805119e-01,6.321181540578030278e-01,2.552165089615779925e-01,1.670105108808825622e-01,3.484912744192400491e-01
6.651421919075681810e-01,2.186201019649214594e-01,1.837940383928070853e-01,6.079544238293403957e-01,6.747389776428458497e-01,7.145224356773094421e-01,6.881219561296403331e-01,9.552273464609365439e-01,8.230601719637711255e-01,7.409031773849177327e-01
1.120685500358804987e+00,3.161831808425789592e-01,4.622127760886983738e-01,6.362712110238355478e-01,1.602975562764874240e-01,7.830158707704406584e-01,2.956943259802468082e-01,5.191669957871540841e-01,1.897591884266461026e-01,4.991559188084125354e-01
8.245943051360627996e-01,1.050957904625574146e+00,2.543062786532716002e-01,3.087560105993137349e-01,9.356142954834123504e-01,5.258994453769662014e-01,4.868024245681691897e-01,9.431619267231116099e-01,4.925144998660407336e-01,4.440266710761717750e-01
4.233426564068177300e-01,8.233370338325440851e-01,4.114569061825342766e-01,3.733895657385595257e-01,7.494137165147723989e-02,3.715679303109140075e-01,4.395011202273294559e-01,9.372644173787099131e-01,8.929521957436545865e-01,6.291320842529737334e-01
5.563216862609567936e-01,5.766760217789961285e-01,5.897614057868477699e-01,1.879987931532180745e-01,8.925103348603289355e-01,7.461140048843959427e-01,7.190718605431705157e-01,3.061415124112069619e-01,1.749789069987853496e-01,3.015558300517128254e-01
4.320073871726438086e-01,7.731314602696364169e-01,2.363687947590919769e-01,6.224142931859054650e-01,8.689129381501143889e-01,4.750933305483129865e-01,7.877458398630339254e-01,2.649558926248306578e-01,6.803681544313056051e-01,7.507611137309520011e-01
2.794108263294605918e-02,5.874519768442085788e-01,4.396843296065523488e-01,1.884438494967031474e-01,4.486128348511893571e-01,6.827807890889121545e-01,8.733917337134422532e-01,5.407258719595162688e-01,5.927595382536015034e-01,9.006313969995678459e-01
7.695441618243266113e-01,4.884050532362263497e-01,1.090066223231568182e-01,3.177463490497647314e-01,1.268524388005887876e-02,7.783965165115066531e-01,8.888589571618161767e-01,5.113816662651734513e-01,9.251723896863015550e-01,4.623092424862532135e-01
6.645509778792813016e-01,4.249759473292150092e-02,9.634830233708109315e-01,2.833861624900034792e-01,6.083545716008332827e-01,6.089041051007486605e-01,2.162728893526669194e-01,5.146272611929849639e-01,7.911094099071603880e-01,1.786649012712823170e-01
3.238730337822636751e-01,6.911001757006003388e-01,9.289622845567790943e-01,4.240548085654156085e-01,1.970660941435761759e-01,9.182846659934541522e-01,3.409772953625199166e-01,8.574419650973412743e-01,7.171675353028786892e-01,7.875455056682360011e-01
3.555804892169554532e-01,7.992981962742410351e-01,7.713688155072873087e-01,6.154493096794988460e-01,5.826844070698269373e-01,8.571136713696336784e-01,4.364661235809920714e-01,3.486925203328783973e-01,7.950889160460192784e-01,2.579341316232520165e-01
4.141739750890668370e-01,1.161281668344434914e-01,4.863600475025357528e-01,1.812212280163465472e-01,6.336774045289297330e-01,9.555584985750484872e-01,3.176126414785996888e-01,8.514389889564158986e-01,8.367636175224945072e-01,8.900463831714187091e-01
2.324306409245026073e-01,4.511981773619248570e-01,6.746359598121163259e-01,8.450550062365755899e-01,8.363512132121828646e-01,1.043967390114165228e-01,1.416134463935353749e-01,6.015803819323698454e-01,1.164644701869362031e-01,5.537439305240077214e-01
9.580469917238686461e-01,6.267442420822112448e-01,8.835017562493557852e-01,1.317389177338566808e-01,1.249023251959720665e-01,6.342652553544138039e-01,4.277341635479012943e-02,4.026881720837334755e-01,4.799341388941264497e-01,2.335627795706837206e-01
1.741616951072107178e-01,7.312056118540527505e-01,1.353985433413373574e-01,6.827469552529035202e-01,2.766824943745188614e-01,6.066874313042253108e-01,2.785859827893995555e-01,3.959994973404172280e-01,9.714403262953358320e-01,6.852355031925231321e-01
4.235554881746002587e-01,6.679565711264155992e-01,7.177658911651003670e-01,8.723995764368344119e-01,1.067414597359091222e-01,3.040353435189919185e-01,4.617295236288185278e-01,1.949860301167885557e-01,4.879891206439865292e-01,8.258096355719463100e-01
9.031586322672920941e-01,6.216825603246427523e-01,2.419023432276798946e-01,-3.068347261982683205e-02,5.012735766416928085e-01,8.960501377679367385e-01,5.600806462736617197e-01,8.240633583699518150e-01,7.421928461669340393e-01,8.305532871572390841e-01
9.243599521630996296e-01,6.968409246514660760e-01,1.741966076593738921e-01,2.929715499061766315e-01,9.300043811317955100e-01,9.494462671358915307e-01,5.545345782239263777e-01,3.916687069149760170e-02,9.607905348176797311e-01,5.770575273744056322e-01
5.058870543300578726e-01,1.026553414215001549e-02,6.501734007912568503e-01,7.313276593036178719e-01,7.692744701146436714e-01,3.929924775173278539e-01,8.163732454296764862e-01,5.110924367284774839e-01,3.454315536923558416e-01,2.771616808776376506e-01
3.555187711673181705e-01,7.785271722776412329e-01,4.934324609430267849e-01,3.573102119890446127e-01,7.616203987559033717e-01,3.534693683484438353e-01,7.126387742940838432e-01,3.445502508476037673e-01,9.096320526208502288e-01,5.725189937565831055e-01
1.989866026171498714e-01,2.438955967361718380e-01,1.613325013953426645e-01,7.235262461560761915e-01,2.189151386901238283e-01,1.778035337305426122e-01,7.808101091689819695e-01,9.813184907759884279e-01,9.370938626577069996e-01,6.552361122535867999e-01
9.169916181298640723e-01,3.283410764512657010e-01,1.060189396731664180e-01,8.563175703428588248e-01,2.501863449703433107e-01,5.126243411449682430e-01,6.549282683937032168e-01,8.017144117188470531e-01,2.804010643911113987e-01,6.738550937125461493e-01
2.900716420221571279e-01,1.113654944647472222e-01,2.448882999536419469e-01,4.872401407999991663e-01,9.302006223471278590e-01,2.991653157335062985e-01,3.057168840475981142e-01,4.124614063485996240e-01,3.695452202668162434e-01,6.203202386226773779e-01
6.980154685545292281e-01,2.391300621240957380e-01,9.569322775070974174e-01,8.492767422733983329e-01,6.839594456780645482e-01,5.399029966507840061e-01,5.620672147929964835e-01,8.901190373922809318e-01,1.328036753910719903e-01,1.718709993739461761e-01
6.196879228647081961e-01,4.751003332517406141e-01,3.046034768698054340e-01,6.859366501176475950e-01,2.979078382432532313e-01,2.788237802449587410e-01,6.997454922756088935e-01,6.068358867564913606e-01,9.427301837973326437e-01,6.874905872004025698e-01
2.736687500042397359e-01,2.387060546892939839e-01,7.220177505762602754e-01,1.006007850465768350e+00,1.562165910912981237e-01,9.189793969179592681e-01,5.196182444984640547e-01,5.440566560138145880e-01,3.948605564193696793e-01,5.403074464449894032e-01
5.031407440077194648e-01,3.516168036389430429e-01,6.739190383272051221e-01,4.497432206569291768e-01,6.336199286156588562e-01,1.093343753546517805e+00,5.356311355034734101e-01,4.320187081333776158e-01,5.745105611139899038e-01,7.418723440267969149e-01
1.337021391971977280e-01,9.920619643639212448e-01,9.541698926430134398e-01,9.267130873292068749e-01,4.784938040820760352e-01,7.783319588140684697e-01,2.031115095396484882e-01,7.078147030427329733e-01,1.735130035101060675e-01,1.620302785870462170e-01
5.389671129174047337e-01,7.368709673519058256e-01,2.621126843417168062e-01,6.998769681782086582e-01,6.455609492399710936e-01,4.749380917420997772e-01,8.805038591516841651e-01,9.733148275015166551e-01,7.126770570374851843e-01,4.109051119145706865e-01
2.823812306118023696e-01,6.617105243302316975e-01,6.129633381457688657e-01,2.554623896353834245e-01,2.844090323573040813e-01,4.687277234318068531e-01,7.590539469971183673e-01,6.233809152139478948e-01,7.073724858976900842e-01,7.435283293185479536e-01
8.100278068636476148e-01,1.761086758367986504e-01,5.061015199147894661e-01,9.198324269485254057e-01,1.123292947970021410e-01,7.097951700849087775e-01,3.955492461105712954e-01,3.095502677056561347e-01,5.855447317491720982e-01,1.042483000944224525e+00
