8.885423685386262260e-01,4.906943815937461206e-01,6.751243971236811081e-01,6.394255329732795312e-01,9.489950911885313145e-01,9.491232697241170913e-01,8.982906764884062145e-01,5.684339300774993164e-01,6.766933865529826120e-01,9.443808534471970217e-01
7.377212527744224646e-01,4.410951025274609805e-01,9.415908348377055592e-01,4.929146724199316432e-01,3.563833610251340711e-01,3.159033820637859313e-01,5.627121104972507837e-01,5.825206144570503897e-01,8.110123910852133911e-01,5.721724704226313074e-01
4.845934973518400413e-01,6.577791228874504403e-01,2.791332327802223956e-01,3.555380500140791211e-01,3.093031614728852796e-01,4.582450455943520295e-01,9.798372368129091292e-01,7.649038171221853588e-01,2.782988010874576368e-01,8.579618961275072841e-01
6.770301327733474483e-01,3.277338410604876406e-01,8.372144486057251367e-01,1.528553374018883915e-01,3.052734985819618996e-01,9.804654896077648341e-02,6.708585129589721419e-01,9.955163753349460798e-01,2.274779120058692539e-01,5.622619714737763230e-01
9.010337997542755550e-01,3.052354027018628901e-01,3.795952657771503591e-01,7.881707472954317950e-01,4.935832078281906510e-01,6.817094888650854223e-01,2.625235107578809957e-01,2.518137525642130115e-01,6.640851843690698253e-01,6.831648653881844391e-01
7.976811307521481931e-01,4.392310718748282383e-01,4.128881469308919860e-01,5.379293901814998780e-01,9.516899506424479904e-01,9.994916108316779235e-01,7.265145080996341376e-01,7.143386094725435731e-01,7.973177879907131782e-01,8.367671224271063801e-01
6.250522835349585637e-01,3.021301192754750065e-01,7.548738601204290077e-01,9.298279032675259292e-02,6.440913386351236891e-01,9.812144400006141964e-01,7.075832786382816320e-01,4.535305355611411460e-01,8.187240256838180796e-01,7.595497195982765515e-01
2.106295748345870245e-01,7.426073151085603730e-01,9.752947871044875816e-01,6.591158889345738459e-01,6.768786196843755709e-01,7.550375785413926399e-01,4.802056910575041027e-01,6.932165431879349082e-01,2.873335881209890807e-01,1.343543556790137983e-01
5.997090969040456132e-01,2.067603114477142498e-02,2.922244818413747280e-01,7.753556314917708914e-01,7.011908627556764362e-01,4.354434010871824912e-01,8.986702211525612327e-01,7.256966945340866948e-01,6.475596005907385821e-01,6.461023893838839516e-02
4.369174488862495598e-01,7.901194018533663765e-01,9.022801411504829394e-01,5.733465109382587244e-01,4.713146248917493009e-01,8.678874270493656118e-01,5.205385963178174036e-01,7.941201374240626221e-01,2.693995792349397345e-01,7.273715363702989434e-01
