4.481890349459908829e-01,2.680248428368440794e-01,9.862906922956279354e-01,7.147459801720215111e-01,3.768554763845835542e-01,5.368592822097348893e-01,9.669741196398149441e-01,8.069492971496193823e-01,1.105227709670253133e-01,2.036663512332718973e-01
2.408740929108285356e-01,9.505978099539467152e-01,8.596415947852952266e-01,3.165831528762678149e-01,2.793878946423362652e-01,7.207759460265026341e-01,4.291386630138854241e-01,1.024869158779901701e+00,6.269694207131181196e-01,6.164840030108278274e-02
7.480681182774822080e-01,6.475896440746345961e-01,2.924416734158042930e-01,1.022910634518422457e+00,3.202625645835088797e-01,6.634516296133649016e-01,3.607203454520834796e-01,2.709232984166326519e-01,9.475697091601943678e-02,4.794866377363626309e-01
1.850654095766776641e-01,8.942988648642201666e-01,4.459378674628884376e-01,8.485567654819575756e-01,5.013280293310050650e-01,8.191149647362847563e-01,1.682987423924467707e-01,1.748758673742696057e-01,2.143118480101645351e-01,4.927099770829828085e-01
1.364361600552333464e-01,5.159064265346680056e-01,4.258335004051019279e-01,5.994268239233057072e-01,3.525638961415811234e-01,2.099506915218442571e-01,2.142697029122063168e-01,7.257436136137265237e-01,9.119384032508308646e-01,7.505311663918443621e-01
3.524455219882939860e-01,1.825687979110151293e-01,2.748856719361921219e-01,3.425219909188236267e-01,8.525710659123283408e-01,4.016583559134584980e-01,8.187720357204725241e-01,9.205487407690233770e-01,8.443556115110787408e-01,9.498297175900359823e-01
4.049388687937262032e-01,8.818104089006120194e-01,7.971546144709378279e-01,4.473109833976523508e-01,3.696462716363778656e-01,9.339800196029557355e-01,2.894987846691838840e-01,7.672955295606204151e-01,6.050390159921296140e-01,5.133938491572433982e-01
4.013081426241700833e-01,1.024074987555570138e+00,3.221375136304662767e-01,5.510315060046951929e-01,4.438882748409502810e-01,8.460563760350778839e-01,9.761795115863192152e-01,4.235942461694230388e-01,7.135953295778370009e-01,1.639029415919354138e-01
2.904417123166057046e-01,9.002130821681686434e-01,9.248297497433228820e-01,8.608237708215240591e-01,9.041749448640246101e-01,8.391199830225184453e-01,5.547233074031994171e-01,6.320721716912122701e-02,-3.507166069807774594e-02,5.362751620934136376e-01
3.549975103802462950e-01,6.486558093441572304e-01,7.617901276707601532e-01,5.411022347920177999e-01,8.716494497502489391e-01,5.265744741929452299e-01,3.432852725960832130e-01,9.022753144494550792e-01,8.409417990961948197e-01,5.073148642115813400e-01
2.120636022330389392e-01,4.414917770363027683e-01,1.633950343496257118e-01,4.588945235380869625e-01,1.241103504561230919e-01,5.139624494843292313e-01,2.085589899845717576e-01,6.387612824544107726e-01,1.043321866130601627e+00,1.022596539091280343e+00
8.088395840240952817e-01,2.080472889392601388e-01,7.540253807486352322e-01,9.087954512189039269e-01,5.901821696278576335e-01,3.357724284177749374e-01,6.456839987044309115e-02,5.147848372644411308e-01,4.999678914125884610e-01,3.704655905837791474e-01
9.175864270069978845e-01,2.841661568880555766e-01,5.867364256217920682e-01,9.359094855278582425e-01,7.361285368786665284e-01,4.701092164574723342e-01,9.590106155386504683e-02,4.926251616284024193e-01,2.616298679836029928e-01,9.556360945080845382e-02
1.566464031181331040e-01,5.899114869684259910e-01,2.284240869480315961e-01,1.013789092981199486e-01,1.379274988116876710e-01,1.630493507131029474e-01,2.115419264363863905e-01,8.548124237297650696e-01,7.604754845629267956e-01,1.825922054860176780e-01
8.941779679996132435e-01,6.376064753659825834e-01,7.389035220054680497e-01,1.340990544960981301e-01,4.589340391772864791e-01,6.515473597664434013e-01,6.527137197742090002e-01,3.930477700203715008e-01,5.610871773470379464e-01,2.723231755942550625e-01
